x,y,z,player,worldName,worldTime
-94,28,-852,34,world,19051248
-94,28,-851,34,world,19051278
-94,28,-850,34,world,19051311
-101,28,-851,34,world,19051594
-93,28,-857,34,world,19051888
-102,28,-851,34,world,19051969
-97,28,-859,34,world,19052031
-97,28,-866,34,world,19052247
-95,29,-863,34,world,19052294
-88,28,-861,34,world,19052340
-87,29,-869,34,world,19052384
-84,29,-870,34,world,19052435
-84,27,-868,34,world,19052574
-83,30,-870,34,world,19052978
-79,30,-861,34,world,19053132
-86,30,-869,34,world,19053217
-89,29,-870,34,world,19053294
-87,28,-856,34,world,19053378
-87,28,-854,34,world,19053444
-90,28,-860,34,world,19053480
-89,28,-859,34,world,19053539
-87,29,-870,34,world,19053586
-88,30,-877,34,world,19053740
-67,29,-874,34,world,19053871
-67,29,-868,34,world,19053930
-61,28,-864,34,world,19053983
-55,25,-863,34,world,19054209
-61,27,-864,34,world,19054284
-66,30,-862,34,world,19054325
-67,31,-854,34,world,19054455
-70,29,-845,34,world,19054748
-68,31,-844,34,world,19054880
-73,31,-844,34,world,19054927
-70,30,-845,34,world,19055195
-74,31,-844,34,world,19055318
-74,31,-856,34,world,19055920
-84,31,-851,34,world,19056078
-95,28,-851,34,world,19056186
